DateTime,modulo100,mean wave period,combined height
2019-01-15 21:00:00,6.461056554249274,8.747856256732002,1.4324811260446977
2019-01-15 22:00:00,6.5842425081660485,8.865063686579534,1.4376824341581704
2019-01-15 23:00:00,6.342409416019943,9.002989013659302,1.442492245962027
2019-01-16 00:00:00,5.940494791263734,9.176879679192782,1.4461275688370352
2019-01-16 01:00:00,5.589609712068684,9.378239017461135,1.4496510356235812
2019-01-16 02:00:00,5.316222835840485,9.590539267751005,1.4552438400466705
2019-01-16 03:00:00,5.286517112642991,9.803770659489516,1.4632415503716878
2019-01-16 04:00:00,5.440670885305108,10.010251275725388,1.4738119507313263
2019-01-16 05:00:00,5.753187532931978,10.190077967993947,1.4881854580986655
2019-01-16 06:00:00,5.647134522199134,10.357217858024788,1.5043486628813931
2019-01-16 07:00:00,5.4266734061873505,10.51807254327731,1.5206237237525826
2019-01-16 08:00:00,5.570943068337873,10.664145358032677,1.5372343528891572
2019-01-16 09:00:00,5.824482694939351,10.77925771962077,1.554907614866119
2019-01-16 10:00:00,6.570699262143393,10.835708169944557,1.5761602716738576
2019-01-16 11:00:00,6.431752597292724,10.872837435209068,1.5978044247912127
2019-01-16 12:00:00,6.266298811940896,10.91066505656006,1.6169877439624085
2019-01-16 13:00:00,5.875672662378784,10.81708534097176,1.5923234764565852
2019-01-16 14:00:00,5.6831429641974385,10.921955146624816,1.6076477605758495
2019-01-16 15:00:00,5.61248690459918,10.963856511813606,1.6054106388066138
2019-01-16 16:00:00,5.854584967729131,11.028105271769752,1.6179944487585645
2019-01-16 17:00:00,6.045547165929682,11.059182117618104,1.6309138269759005
2019-01-16 18:00:00,6.069683836259402,11.066398463845063,1.6440569173701598
2019-01-16 19:00:00,6.176656521140496,11.063023076093744,1.656249231012494
2019-01-16 20:00:00,6.264034229350014,11.056970656677585,1.6668196313721326
2019-01-16 21:00:00,6.176889532174582,11.055573944504625,1.6750410538740736
2019-01-16 22:00:00,6.540802626836078,10.99667924787816,1.6876807918702552
2019-01-16 23:00:00,6.378067737443881,10.938250121976012,1.6985867604952791
2019-01-17 00:00:00,6.335722625676699,10.877143964409026,1.7084860243241469
2019-01-17 01:00:00,6.1527198870571755,10.762729958907412,1.6911483306125705
2019-01-17 02:00:00,5.8428063684096445,10.583718015406415,1.642490932131695
2019-01-17 03:00:00,5.759704903625646,10.588373722649614,1.6489226572182474
2019-01-17 04:00:00,5.579262242507158,10.59943102735221,1.6546832457740293
2019-01-17 05:00:00,5.4964333800560885,10.676482982227153,1.6819202033144733
2019-01-17 06:00:00,5.456231218026045,10.672642023751514,1.6823676276683206
2019-01-17 07:00:00,5.673005856946662,10.658209331297597,1.6834302605087075
2019-01-17 08:00:00,5.992514714488823,10.624222668422245,1.6866181590298683
2019-01-17 09:00:00,6.256338246300544,10.55892637433638,1.6932735962933443
2019-01-17 10:00:00,5.353553451950307,10.581390161784816,1.6905890501702616
2019-01-17 11:00:00,5.713361657775723,10.571147605849777,1.6914838988779557
2019-01-17 12:00:00,5.876285407595021,10.535647838120386,1.6942243730452695
2019-01-17 13:00:00,6.148202800105244,10.47663674881284,1.6994256811587425
2019-01-17 14:00:00,6.404515600607211,10.39364876720282,1.7067522549529892
2019-01-17 15:00:00,6.678712131453553,10.297159234587522,1.7157566700741627
2019-01-17 16:00:00,6.926258018249102,10.191591072847986,1.7258237180357232
2019-01-17 17:00:00,7.117322769356887,10.120009573983802,1.7514387622934715
2019-01-17 18:00:00,6.9957603617206345,10.013277485433468,1.759939825016567
2019-01-17 19:00:00,7.0183692342694215,9.91306338702361,1.7693357364473568
2019-01-17 20:00:00,7.185140467658778,9.812500110570515,1.7802417050723804
